date,plant_id,line_id,machine_id,shift,product_id,planned_production_time_min,runtime_min,downtime_min,downtime_reason,ideal_cycle_time_sec,target_output_qty,actual_output_qty,good_units,rejected_units,defect_type,scrap_qty,rework_qty,maintenance_flag,machine_temperature_c,machine_vibration_mm_s,production_cost_per_unit,selling_price_per_unit,estimated_loss_value
2026-03-10,Plant B,Line 2,M-08,Night,Gear Cover,480,430.68,49.32,Machine Breakdown,55,523,425,411,14,None,8,6,True,72.22,2.18,24.4,39.52,1176.0
2026-03-10,Plant B,Line 3,M-09,Morning,Auto Bracket,480,449.65,30.35,Setup / Changeover,38,757,717,679,38,Dimension,21,17,False,57.57,2.55,28.63,37.77,507.0
2026-03-10,Plant B,Line 3,M-09,Evening,Bearing Cap,480,466.85,13.15,Machine Breakdown,62,464,364,360,4,None,1,3,True,66.62,2.25,17.42,37.94,1092.0
2026-03-10,Plant B,Line 3,M-09,Night,Gear Cover,480,471.5,8.5,Setup / Changeover,42,685,524,500,24,None,11,13,True,61.43,2.49,19.8,32.21,1480.0
2026-03-10,Plant B,Line 1,M-10,Morning,Valve Plate,480,458.65,21.35,Minor Stops,48,600,460,441,19,None,13,6,False,67.8,2.64,22.47,26.92,2385.0
2026-03-10,Plant B,Line 1,M-10,Evening,Bearing Cap,480,458.58,21.42,Machine Breakdown,42,685,554,535,19,None,14,5,True,62.07,2.35,25.48,37.32,1575.0
2026-03-10,Plant B,Line 1,M-10,Night,Bearing Cap,480,456.06,23.94,Machine Breakdown,42,685,558,536,22,Packaging,10,12,True,65.71,1.32,22.39,38.36,968.5
2026-03-10,Plant B,Line 2,M-11,Morning,Valve Plate,480,431.14,48.86,Setup / Changeover,48,600,432,411,21,Dimension,12,9,False,91.94,2.82,22.22,36.52,1984.5
2026-03-10,Plant B,Line 2,M-11,Evening,Valve Plate,480,443.96,36.04,Tooling Issue,55,523,401,381,20,None,10,10,True,80.43,2.14,29.15,34.28,2130.0
2026-03-10,Plant B,Line 2,M-11,Night,Bearing Cap,480,453.33,26.67,Material Shortage,48,600,500,451,49,Dimension,28,21,False,75.16,2.72,24.49,36.04,1788.0
2026-03-10,Plant B,Line 3,M-12,Morning,Gear Cover,480,462.46,17.54,Machine Breakdown,48,600,413,390,23,None,16,7,True,64.18,2.47,12.79,35.83,3150.0
2026-03-10,Plant B,Line 3,M-12,Evening,Pump Housing,480,414.48,65.52,Planned Maintenance,62,464,388,385,3,None,2,1,False,54.77,2.64,18.8,33.98,948.0
2026-03-10,Plant B,Line 3,M-12,Night,Bearing Cap,480,468.33,11.67,Machine Breakdown,55,523,468,431,37,None,13,24,True,70.82,2.23,23.12,37.24,1104.0
2026-03-11,Plant A,Line 1,M-01,Morning,Auto Bracket,480,463.74,16.26,Minor Stops,48,600,506,499,7,Crack,4,3,False,70.65,2.38,19.18,35.12,1212.0
2026-03-11,Plant A,Line 1,M-01,Evening,Auto Bracket,480,448.58,31.42,Setup / Changeover,55,523,399,378,21,Dimension,9,12,False,62.59,2.75,15.35,40.83,1740.0
2026-03-11,Plant A,Line 1,M-01,Night,Auto Bracket,480,464.72,15.28,Machine Breakdown,38,757,608,585,23,Dimension,11,12,True,84.55,1.85,18.41,34.85,1806.0
2026-03-11,Plant A,Line 2,M-02,Morning,Auto Bracket,480,438.78,41.22,Utilities Issue,62,464,376,361,15,Dimension,6,9,False,62.5,2.53,21.28,29.5,669.5
2026-03-11,Plant A,Line 2,M-02,Evening,Auto Bracket,480,426.09,53.91,Machine Breakdown,48,600,503,483,20,None,10,10,True,64.64,1.23,16.83,37.73,1404.0
2026-03-11,Plant A,Line 2,M-02,Night,Valve Plate,480,425.25,54.75,Planned Maintenance,48,600,385,374,11,None,6,5,False,68.91,2.85,23.18,35.71,1808.0
2026-03-11,Plant A,Line 3,M-03,Morning,Bearing Cap,480,464.02,15.98,Utilities Issue,38,757,664,652,12,None,6,6,False,83.44,1.67,21.33,33.0,1575.0
2026-03-11,Plant A,Line 3,M-03,Evening,Valve Plate,480,467.23,12.77,Setup / Changeover,42,685,606,595,11,Assembly,5,6,False,71.76,2.83,24.2,40.91,1350.0
2026-03-11,Plant A,Line 3,M-03,Night,Auto Bracket,480,431.57,48.43,Tooling Issue,38,757,570,558,12,Dimension,4,8,True,59.51,2.17,22.69,34.23,1293.5
2026-03-11,Plant A,Line 1,M-04,Morning,Gear Cover,480,473.97,6.03,Machine Breakdown,42,685,620,610,10,None,6,4,True,66.43,1.28,27.21,28.26,600.0
2026-03-11,Plant A,Line 1,M-04,Evening,Pump Housing,480,406.53,73.47,Tooling Issue,38,757,577,555,22,None,12,10,True,78.53,2.73,21.25,34.28,3030.0
2026-03-11,Plant A,Line 1,M-04,Night,Bearing Cap,480,419.9,60.1,Machine Breakdown,42,685,474,433,41,Dimension,17,24,True,73.95,1.89,22.13,45.25,3780.0
2026-03-11,Plant A,Line 2,M-05,Morning,Valve Plate,480,437.51,42.49,Setup / Changeover,55,523,449,426,23,None,15,8,False,69.16,2.34,19.06,29.29,1455.0
2026-03-11,Plant A,Line 2,M-05,Evening,Bearing Cap,480,473.68,6.32,Utilities Issue,48,600,513,512,1,None,0,1,False,74.95,1.49,22.12,32.37,1056.0
2026-03-11,Plant A,Line 2,M-05,Night,Pump Housing,480,437.66,42.34,Utilities Issue,62,464,322,304,18,None,11,7,False,51.4,1.82,22.57,52.12,1040.0
2026-03-11,Plant A,Line 3,M-06,Morning,Auto Bracket,480,434.29,45.71,Material Shortage,38,757,556,531,25,None,17,8,False,61.16,2.36,22.04,30.75,1469.0
2026-03-11,Plant A,Line 3,M-06,Evening,Gear Cover,480,452.07,27.93,Minor Stops,38,757,689,656,33,None,19,14,False,62.11,2.54,13.92,37.26,808.0
2026-03-11,Plant A,Line 3,M-06,Night,Pump Housing,480,445.92,34.08,Setup / Changeover,55,523,418,400,18,Dimension,10,8,False,71.7,3.01,21.14,33.96,1291.5
2026-03-11,Plant B,Line 1,M-07,Morning,Gear Cover,480,452.28,27.72,Setup / Changeover,62,464,368,352,16,Dimension,7,9,False,71.58,3.34,19.55,40.04,1344.0
2026-03-11,Plant B,Line 1,M-07,Evening,Bearing Cap,480,459.7,20.3,Planned Maintenance,38,757,590,541,49,Surface,34,15,False,79.58,3.72,18.55,32.97,2268.0
2026-03-11,Plant B,Line 1,M-07,Night,Bearing Cap,480,466.21,13.79,Machine Breakdown,48,600,538,512,26,None,17,9,True,66.91,3.59,26.45,36.51,1320.0
2026-03-11,Plant B,Line 2,M-08,Morning,Bearing Cap,480,446.85,33.15,Minor Stops,42,685,487,472,15,None,5,10,True,64.08,2.9,22.67,36.56,2556.0
2026-03-11,Plant B,Line 2,M-08,Evening,Pump Housing,480,470.88,9.12,Material Shortage,48,600,484,470,14,None,9,5,False,64.33,2.41,19.17,32.32,845.0
2026-03-11,Plant B,Line 2,M-08,Night,Pump Housing,480,465.44,14.56,Tooling Issue,55,523,373,362,11,Packaging,3,8,True,58.64,3.16,23.15,34.34,1046.5
2026-03-11,Plant B,Line 3,M-09,Morning,Valve Plate,480,464.96,15.04,Tooling Issue,55,523,481,454,27,None,17,10,True,68.98,3.72,22.69,28.55,724.5
2026-03-11,Plant B,Line 3,M-09,Evening,Valve Plate,480,443.76,36.24,Quality Hold,62,464,356,339,17,None,9,8,False,67.66,3.28,19.14,30.97,1500.0
2026-03-11,Plant B,Line 3,M-09,Night,Auto Bracket,480,455.12,24.88,Tooling Issue,48,600,469,440,29,None,20,9,True,64.74,1.91,24.31,29.73,2400.0
2026-03-11,Plant B,Line 1,M-10,Morning,Pump Housing,480,426.45,53.55,Tooling Issue,48,600,418,418,0,Surface,0,0,True,70.06,2.07,21.06,35.22,2184.0
2026-03-11,Plant B,Line 1,M-10,Evening,Gear Cover,480,441.9,38.1,Planned Maintenance,62,464,309,296,13,Surface,7,6,False,68.41,3.35,22.48,43.21,1764.0
2026-03-11,Plant B,Line 1,M-10,Night,Valve Plate,480,461.72,18.28,Machine Breakdown,62,464,369,363,6,None,2,4,True,68.88,1.43,23.43,34.62,656.5
2026-03-11,Plant B,Line 2,M-11,Morning,Auto Bracket,480,453.89,26.11,Planned Maintenance,38,757,562,534,28,None,17,11,False,75.41,2.59,18.79,34.17,3345.0
2026-03-11,Plant B,Line 2,M-11,Evening,Auto Bracket,480,419.41,60.59,Setup / Changeover,42,685,493,471,22,Dimension,10,12,False,69.8,3.11,18.78,30.82,2247.0
2026-03-11,Plant B,Line 2,M-11,Night,Bearing Cap,480,440.52,39.48,Minor Stops,38,757,566,523,43,Dimension,28,15,False,81.8,2.9,24.0,26.56,1872.0
2026-03-11,Plant B,Line 3,M-12,Morning,Gear Cover,480,445.54,34.46,Planned Maintenance,42,685,622,592,30,None,17,13,False,73.5,3.03,18.92,35.86,604.5
2026-03-11,Plant B,Line 3,M-12,Evening,Bearing Cap,480,455.76,24.24,Machine Breakdown,55,523,455,446,9,None,4,5,True,69.49,2.51,20.19,29.47,808.5
2026-03-11,Plant B,Line 3,M-12,Night,Gear Cover,480,459.56,20.44,Minor Stops,55,523,502,480,22,Dimension,8,14,False,63.42,2.15,18.9,37.91,279.5
2026-03-12,Plant A,Line 1,M-01,Morning,Valve Plate,480,431.28,48.72,Material Shortage,38,757,642,626,16,None,6,10,False,71.5,1.93,23.2,33.96,1965.0
2026-03-12,Plant A,Line 1,M-01,Evening,Valve Plate,480,472.63,7.37,Quality Hold,48,600,584,568,16,Surface,6,10,True,68.32,1.98,20.9,36.51,256.0
2026-03-12,Plant A,Line 1,M-01,Night,Bearing Cap,480,453.98,26.02,Tooling Issue,38,757,597,564,33,Dimension,14,19,True,68.63,3.37,26.91,37.69,2316.0
2026-03-12,Plant A,Line 2,M-02,Morning,Bearing Cap,480,475.81,4.19,Machine Breakdown,62,464,316,309,7,None,2,5,True,59.6,2.7,20.45,37.54,1860.0
2026-03-12,Plant A,Line 2,M-02,Evening,Bearing Cap,480,428.31,51.69,Planned Maintenance,38,757,551,524,27,Surface,13,14,False,66.79,2.25,15.72,41.37,2446.5
2026-03-12,Plant A,Line 2,M-02,Night,Pump Housing,480,467.41,12.59,Setup / Changeover,38,757,619,583,36,None,21,15,False,61.72,2.62,20.76,35.07,1827.0
2026-03-12,Plant A,Line 3,M-03,Morning,Auto Bracket,480,463.96,16.04,Setup / Changeover,62,464,407,397,10,None,7,3,True,72.29,2.04,19.66,31.6,804.0
2026-03-12,Plant A,Line 3,M-03,Evening,Gear Cover,480,471.1,8.9,Machine Breakdown,38,757,587,558,29,None,19,10,True,63.29,2.07,13.47,36.94,2388.0
2026-03-12,Plant A,Line 3,M-03,Night,Pump Housing,480,446.33,33.67,Material Shortage,62,464,388,368,20,None,7,13,False,69.49,2.11,26.69,28.83,768.0
2026-03-12,Plant A,Line 1,M-04,Morning,Valve Plate,480,440.39,39.61,Machine Breakdown,55,523,428,412,16,None,8,8,True,65.14,1.82,20.54,24.44,1665.0
2026-03-12,Plant A,Line 1,M-04,Evening,Auto Bracket,480,467.98,12.02,Quality Hold,48,600,512,492,20,Surface,10,10,False,78.37,2.44,15.49,34.24,864.0
2026-03-12,Plant A,Line 1,M-04,Night,Gear Cover,480,308.45,171.55,Setup / Changeover,48,600,351,337,14,Surface,6,8,False,62.23,2.56,15.96,29.13,3156.0
2026-03-12,Plant A,Line 2,M-05,Morning,Valve Plate,480,467.31,12.69,Quality Hold,48,600,486,466,20,None,11,9,False,68.39,2.98,23.85,27.52,1072.0
2026-03-12,Plant A,Line 2,M-05,Evening,Gear Cover,480,456.51,23.49,Machine Breakdown,38,757,606,576,30,None,11,19,True,66.74,2.69,19.11,36.8,2715.0
2026-03-12,Plant A,Line 2,M-05,Night,Pump Housing,480,474.85,5.15,Material Shortage,38,757,686,665,21,None,9,12,False,70.0,3.44,29.1,40.07,1104.0
2026-03-12,Plant A,Line 3,M-06,Morning,Valve Plate,480,454.78,25.22,Tooling Issue,62,464,437,421,16,None,6,10,True,64.21,1.93,26.41,37.77,451.5
2026-03-12,Plant A,Line 3,M-06,Evening,Auto Bracket,480,455.06,24.94,Minor Stops,55,523,438,413,25,None,17,8,False,70.47,1.61,16.25,35.57,715.0
2026-03-12,Plant A,Line 3,M-06,Night,Bearing Cap,480,471.16,8.84,Setup / Changeover,38,757,586,570,16,Dimension,8,8,False,73.75,2.17,19.48,35.58,1963.5
2026-03-12,Plant B,Line 1,M-07,Morning,Auto Bracket,480,459.84,20.16,Quality Hold,42,685,508,479,29,None,19,10,False,65.01,3.3,26.16,39.11,3090.0
2026-03-12,Plant B,Line 1,M-07,Evening,Valve Plate,480,394.9,85.1,Setup / Changeover,62,464,337,320,17,None,11,6,False,71.17,3.39,21.55,32.62,1152.0
2026-03-12,Plant B,Line 1,M-07,Night,Gear Cover,480,383.94,96.06,Quality Hold,55,523,392,370,22,None,14,8,False,77.83,3.82,26.56,39.79,1836.0
2026-03-12,Plant B,Line 2,M-08,Morning,Gear Cover,480,458.03,21.97,Machine Breakdown,42,685,534,519,15,Surface,11,4,True,69.18,3.14,23.76,32.19,2490.0
2026-03-12,Plant B,Line 2,M-08,Evening,Gear Cover,480,476.2,3.8,Tooling Issue,55,523,390,379,11,Surface,6,5,True,71.76,2.23,25.92,35.1,1728.0
2026-03-12,Plant B,Line 2,M-08,Night,Pump Housing,480,447.96,32.04,Machine Breakdown,55,523,403,394,9,Surface,6,3,True,64.64,2.24,22.86,33.21,1354.5
2026-03-12,Plant B,Line 3,M-09,Morning,Auto Bracket,480,443.6,36.4,Machine Breakdown,55,523,413,394,19,None,11,8,True,77.41,2.68,19.0,34.78,1354.5
2026-03-12,Plant B,Line 3,M-09,Evening,Bearing Cap,480,469.39,10.61,Material Shortage,42,685,647,623,24,Assembly,14,10,False,70.06,1.08,18.84,28.52,930.0
2026-03-12,Plant B,Line 3,M-09,Night,Bearing Cap,480,423.55,56.45,Setup / Changeover,48,600,486,471,15,Crack,7,8,False,60.29,2.64,19.07,34.15,1935.0
2026-03-12,Plant B,Line 1,M-10,Morning,Gear Cover,480,450.8,29.2,Tooling Issue,55,523,397,374,23,None,16,7,True,57.86,0.87,22.73,42.72,2235.0
2026-03-12,Plant B,Line 1,M-10,Evening,Gear Cover,480,411.15,68.85,Setup / Changeover,55,523,403,392,11,Surface,8,3,False,71.28,2.93,24.51,43.03,851.5
2026-03-12,Plant B,Line 1,M-10,Night,Gear Cover,480,452.64,27.36,Tooling Issue,62,464,355,334,21,Assembly,9,12,True,77.74,2.96,16.02,25.62,845.0
2026-03-12,Plant B,Line 2,M-11,Morning,Pump Housing,480,470.55,9.45,Quality Hold,38,757,650,615,35,Surface,17,18,False,91.33,4.08,23.13,36.34,1704.0
2026-03-12,Plant B,Line 2,M-11,Evening,Bearing Cap,480,455.83,24.17,Minor Stops,48,600,477,453,24,Dimension,10,14,False,70.76,2.33,20.99,29.18,1543.5
2026-03-12,Plant B,Line 2,M-11,Night,Gear Cover,480,369.76,110.24,Machine Breakdown,55,523,381,365,16,None,10,6,True,81.56,2.95,23.8,33.98,2370.0
2026-03-12,Plant B,Line 3,M-12,Morning,Gear Cover,480,444.59,35.41,Machine Breakdown,48,600,544,514,30,Assembly,17,13,True,66.83,2.07,25.77,24.99,1290.0
2026-03-12,Plant B,Line 3,M-12,Evening,Valve Plate,480,417.26,62.74,Quality Hold,42,685,540,524,16,Dimension,5,11,False,66.35,1.86,18.2,32.31,1288.0
2026-03-12,Plant B,Line 3,M-12,Night,Bearing Cap,480,461.38,18.62,Setup / Changeover,48,600,500,472,28,None,18,10,False,67.37,2.36,19.08,30.15,832.0
2026-03-13,Plant A,Line 1,M-01,Morning,Gear Cover,480,448.04,31.96,Material Shortage,48,600,530,520,10,Dimension,7,3,False,69.32,2.33,19.7,28.69,840.0
2026-03-13,Plant A,Line 1,M-01,Evening,Gear Cover,480,444.27,35.73,Machine Breakdown,38,757,565,540,25,None,10,15,True,69.78,3.15,20.28,31.62,1736.0
2026-03-13,Plant A,Line 1,M-01,Night,Auto Bracket,480,433.07,46.93,Tooling Issue,42,685,522,484,38,Surface,26,12,True,74.9,2.82,22.5,29.2,2110.5
2026-03-13,Plant A,Line 2,M-02,Morning,Auto Bracket,480,466.09,13.91,Minor Stops,38,757,635,617,18,Assembly,13,5,False,67.42,2.86,18.12,27.51,1470.0
2026-03-13,Plant A,Line 2,M-02,Evening,Gear Cover,480,469.37,10.63,Material Shortage,38,757,607,595,12,None,6,6,False,75.22,3.01,21.51,33.96,1053.0
2026-03-13,Plant A,Line 2,M-02,Night,Bearing Cap,480,458.68,21.32,Machine Breakdown,62,464,364,348,16,Surface,6,10,True,63.19,3.34,18.76,27.6,754.0
2026-03-13,Plant A,Line 3,M-03,Morning,Valve Plate,480,453.1,26.9,Machine Breakdown,38,757,582,579,3,Surface,1,2,True,65.81,2.84,23.56,40.33,1424.0
2026-03-13,Plant A,Line 3,M-03,Evening,Valve Plate,480,468.63,11.37,Material Shortage,55,523,376,371,5,None,2,3,False,69.24,1.69,21.0,43.49,1216.0
2026-03-13,Plant A,Line 3,M-03,Night,Pump Housing,480,436.45,43.55,Minor Stops,62,464,346,340,6,None,4,2,False,74.11,2.97,18.78,28.69,1302.0
2026-03-13,Plant A,Line 1,M-04,Morning,Pump Housing,480,459.71,20.29,Machine Breakdown,48,600,482,475,7,Packaging,2,5,True,67.69,3.02,15.93,36.69,1000.0
2026-03-13,Plant A,Line 1,M-04,Evening,Gear Cover,480,402.68,77.32,Material Shortage,48,600,454,433,21,None,12,9,False,81.55,1.94,23.11,42.9,2004.0
2026-03-13,Plant A,Line 1,M-04,Night,Pump Housing,480,472.89,7.11,Quality Hold,62,464,352,346,6,Assembly,4,2,False,58.44,1.69,21.03,39.28,1239.0
2026-03-13,Plant A,Line 2,M-05,Morning,Valve Plate,480,390.75,89.25,Machine Breakdown,48,600,396,377,19,Surface,10,9,True,66.5,2.49,27.78,34.24,2676.0
2026-03-13,Plant A,Line 2,M-05,Evening,Pump Housing,480,424.35,55.65,Planned Maintenance,62,464,312,302,10,None,5,5,False,67.46,1.65,16.18,36.85,1701.0
2026-03-13,Plant A,Line 2,M-05,Night,Auto Bracket,480,437.82,42.18,Minor Stops,55,523,389,377,12,None,6,6,False,76.36,1.61,14.67,26.46,949.0
2026-03-13,Plant A,Line 3,M-06,Morning,Pump Housing,480,472.94,7.06,Quality Hold,62,464,397,366,31,None,21,10,False,72.79,2.73,24.64,34.0,1176.0
2026-03-13,Plant A,Line 3,M-06,Evening,Auto Bracket,480,451.02,28.98,Setup / Changeover,38,757,571,541,30,None,22,8,False,70.61,3.21,26.21,33.32,1728.0
2026-03-13,Plant A,Line 3,M-06,Night,Gear Cover,480,457.65,22.35,Setup / Changeover,48,600,503,480,23,None,15,8,False,60.1,2.87,28.16,36.64,1440.0
2026-03-13,Plant B,Line 1,M-07,Morning,Pump Housing,480,398.71,81.29,Tooling Issue,62,464,311,294,17,None,8,9,True,77.66,3.73,21.93,35.23,2550.0
2026-03-13,Plant B,Line 1,M-07,Evening,Bearing Cap,480,358.68,121.32,Setup / Changeover,48,600,475,469,6,Packaging,2,4,True,75.43,2.18,15.3,38.44,1048.0
2026-03-13,Plant B,Line 1,M-07,Night,Pump Housing,480,421.75,58.25,Tooling Issue,55,523,445,430,15,Surface,5,10,True,72.53,3.76,26.97,38.07,744.0
2026-03-13,Plant B,Line 2,M-08,Morning,Bearing Cap,480,456.87,23.13,Tooling Issue,48,600,542,515,27,None,14,13,True,68.49,1.61,24.82,30.7,552.5
2026-03-13,Plant B,Line 2,M-08,Evening,Valve Plate,480,461.12,18.88,Material Shortage,38,757,649,634,15,None,6,9,False,77.37,2.09,18.87,31.2,799.5
2026-03-13,Plant B,Line 2,M-08,Night,Pump Housing,480,446.37,33.63,Utilities Issue,42,685,548,519,29,None,15,14,False,69.12,2.98,24.57,30.85,1328.0
2026-03-13,Plant B,Line 3,M-09,Morning,Valve Plate,480,466.72,13.28,Material Shortage,48,600,506,480,26,None,10,16,False,70.88,2.9,15.0,32.16,1440.0
2026-03-13,Plant B,Line 3,M-09,Evening,Bearing Cap,480,453.05,26.95,Quality Hold,62,464,349,337,12,Crack,7,5,False,61.1,1.85,20.5,31.35,1333.5
2026-03-13,Plant B,Line 3,M-09,Night,Valve Plate,480,456.18,23.82,Utilities Issue,48,600,559,546,13,None,7,6,False,61.36,2.49,26.91,44.21,432.0
2026-03-13,Plant B,Line 1,M-10,Morning,Auto Bracket,480,454.72,25.28,Setup / Changeover,48,600,469,458,11,Surface,4,7,True,65.23,2.97,15.01,29.35,923.0
2026-03-13,Plant B,Line 1,M-10,Evening,Gear Cover,480,443.65,36.35,Setup / Changeover,38,757,629,618,11,None,7,4,False,73.83,3.14,24.48,32.84,2085.0
2026-03-13,Plant B,Line 1,M-10,Night,Gear Cover,480,433.03,46.97,Machine Breakdown,42,685,617,598,19,Crack,11,8,True,66.62,2.46,21.71,32.95,1044.0
2026-03-13,Plant B,Line 2,M-11,Morning,Bearing Cap,480,438.28,41.72,Quality Hold,38,757,651,613,38,None,25,13,False,83.86,3.25,21.46,28.12,2160.0
2026-03-13,Plant B,Line 2,M-11,Evening,Gear Cover,480,425.13,54.87,Minor Stops,38,757,581,552,29,None,19,10,False,78.34,4.67,19.7,37.96,3075.0
2026-03-13,Plant B,Line 2,M-11,Night,Bearing Cap,480,429.83,50.17,Machine Breakdown,55,523,344,324,20,Assembly,12,8,True,74.34,2.74,18.84,33.17,2388.0
2026-03-13,Plant B,Line 3,M-12,Morning,Pump Housing,480,446.03,33.97,Tooling Issue,48,600,401,376,25,None,11,14,True,59.78,2.27,21.75,42.04,1456.0
2026-03-13,Plant B,Line 3,M-12,Evening,Valve Plate,480,448.95,31.05,Minor Stops,48,600,514,503,11,None,7,4,True,63.5,2.0,28.45,38.19,776.0
2026-03-13,Plant B,Line 3,M-12,Night,Gear Cover,480,444.63,35.37,Machine Breakdown,55,523,402,369,33,None,21,12,True,70.41,2.04,13.31,36.78,2310.0
2026-03-14,Plant A,Line 1,M-01,Morning,Auto Bracket,480,462.14,17.86,Tooling Issue,38,757,717,702,15,None,6,9,True,69.42,1.78,26.23,30.18,440.0
2026-03-14,Plant A,Line 1,M-01,Evening,Gear Cover,480,431.43,48.57,Machine Breakdown,55,523,399,385,14,None,8,6,True,70.09,2.29,18.78,36.81,1104.0
2026-03-14,Plant A,Line 1,M-01,Night,Gear Cover,480,458.17,21.83,Quality Hold,42,685,677,652,25,Dimension,13,12,False,62.01,1.76,17.01,29.16,346.5
2026-03-14,Plant A,Line 2,M-02,Morning,Auto Bracket,480,422.28,57.72,Setup / Changeover,42,685,558,541,17,None,12,5,False,72.07,1.42,21.12,30.88,1512.0
2026-03-14,Plant A,Line 2,M-02,Evening,Auto Bracket,480,451.32,28.68,Planned Maintenance,62,464,373,352,21,None,7,14,False,58.9,2.14,13.76,32.1,728.0
2026-03-14,Plant A,Line 2,M-02,Night,Pump Housing,480,468.39,11.61,Tooling Issue,48,600,508,485,23,Surface,10,13,True,59.15,1.99,13.27,28.07,1207.5
2026-03-14,Plant A,Line 3,M-03,Morning,Pump Housing,480,468.68,11.32,Utilities Issue,55,523,474,462,12,None,5,7,False,67.58,2.17,15.95,41.39,640.5
2026-03-14,Plant A,Line 3,M-03,Evening,Auto Bracket,480,456.79,23.21,Setup / Changeover,38,757,555,550,5,None,2,3,False,59.56,2.15,20.23,30.45,3105.0
2026-03-14,Plant A,Line 3,M-03,Night,Gear Cover,480,409.96,70.04,Machine Breakdown,38,757,584,572,12,Assembly,7,5,True,73.0,2.73,23.38,38.25,2775.0
2026-03-14,Plant A,Line 1,M-04,Morning,Auto Bracket,480,411.7,68.3,Tooling Issue,38,757,552,531,21,None,12,9,True,73.84,2.34,26.94,27.71,2712.0
2026-03-14,Plant A,Line 1,M-04,Evening,Pump Housing,480,403.72,76.28,Setup / Changeover,48,600,482,455,27,Dimension,10,17,False,61.84,2.72,11.83,34.06,1160.0
2026-03-14,Plant A,Line 1,M-04,Night,Valve Plate,480,434.76,45.24,Machine Breakdown,62,464,343,329,14,Crack,8,6,True,69.66,2.81,24.68,34.11,2025.0
2026-03-14,Plant A,Line 2,M-05,Morning,Gear Cover,480,466.27,13.73,Tooling Issue,55,523,439,421,18,Packaging,6,12,True,66.99,2.09,23.69,31.95,663.0
2026-03-14,Plant A,Line 2,M-05,Evening,Pump Housing,480,461.59,18.41,Planned Maintenance,48,600,502,496,6,Assembly,2,4,False,66.01,2.25,14.53,48.45,832.0
2026-03-14,Plant A,Line 2,M-05,Night,Auto Bracket,480,380.42,99.58,Setup / Changeover,42,685,535,521,14,Crack,5,9,False,75.32,2.59,27.97,34.7,1968.0
2026-03-14,Plant A,Line 3,M-06,Morning,Gear Cover,480,413.16,66.84,Utilities Issue,55,523,426,414,12,None,5,7,False,75.63,2.59,20.37,28.12,1144.5
2026-03-14,Plant A,Line 3,M-06,Evening,Gear Cover,480,457.06,22.94,Setup / Changeover,42,685,669,640,29,None,16,13,False,65.07,2.52,14.56,33.47,472.5
2026-03-14,Plant A,Line 3,M-06,Night,Bearing Cap,480,454.64,25.36,Setup / Changeover,62,464,392,375,17,Assembly,12,5,True,65.28,2.54,22.54,35.19,578.5
2026-03-14,Plant B,Line 1,M-07,Morning,Valve Plate,480,403.68,76.32,Tooling Issue,38,757,605,583,22,None,12,10,True,77.0,3.17,21.54,36.45,2088.0
2026-03-14,Plant B,Line 1,M-07,Evening,Bearing Cap,480,404.89,75.11,Tooling Issue,62,464,358,352,6,None,2,4,True,79.68,4.06,24.2,37.85,1680.0
2026-03-14,Plant B,Line 1,M-07,Night,Gear Cover,480,415.59,64.41,Machine Breakdown,42,685,514,478,36,None,18,18,True,86.16,2.37,15.06,30.82,2173.5
2026-03-14,Plant B,Line 2,M-08,Morning,Valve Plate,480,470.76,9.24,Material Shortage,38,757,637,623,14,None,9,5,False,61.06,2.84,16.71,39.03,2010.0
2026-03-14,Plant B,Line 2,M-08,Evening,Bearing Cap,480,447.62,32.38,Planned Maintenance,42,685,554,539,15,None,5,10,False,76.24,1.86,22.07,39.19,2190.0
2026-03-14,Plant B,Line 2,M-08,Night,Bearing Cap,480,446.28,33.72,Material Shortage,48,600,437,429,8,None,4,4,False,63.45,1.9,16.67,32.18,2052.0
2026-03-14,Plant B,Line 3,M-09,Morning,Gear Cover,480,464.66,15.34,Setup / Changeover,62,464,377,364,13,Dimension,9,4,False,73.97,2.71,19.1,32.28,800.0
2026-03-14,Plant B,Line 3,M-09,Evening,Gear Cover,480,453.43,26.57,Machine Breakdown,62,464,365,365,0,Dimension,0,0,True,66.63,1.96,23.4,38.51,643.5
2026-03-14,Plant B,Line 3,M-09,Night,Auto Bracket,480,418.23,61.77,Setup / Changeover,62,464,333,321,12,Surface,5,7,False,63.74,2.06,13.32,38.09,1501.5
2026-03-14,Plant B,Line 1,M-10,Morning,Bearing Cap,480,446.25,33.75,Planned Maintenance,55,523,432,405,27,Surface,17,10,True,64.26,2.25,26.39,39.59,767.0
2026-03-14,Plant B,Line 1,M-10,Evening,Pump Housing,480,433.91,46.09,Material Shortage,42,685,566,549,17,Dimension,11,6,False,69.09,2.03,19.93,34.85,2040.0
2026-03-14,Plant B,Line 1,M-10,Night,Valve Plate,480,436.12,43.88,Minor Stops,38,757,688,660,28,None,12,16,True,66.36,3.37,22.9,30.17,630.5
2026-03-14,Plant B,Line 2,M-11,Morning,Gear Cover,480,457.47,22.53,Material Shortage,62,464,298,275,23,None,16,7,False,72.79,3.69,21.9,33.1,1984.5
2026-03-14,Plant B,Line 2,M-11,Evening,Valve Plate,480,454.02,25.98,Setup / Changeover,42,685,530,506,24,Dimension,16,8,True,67.67,3.82,19.13,32.32,1432.0
